TIMESTAMP,RECORD,BattV_Avg,RH,Temp_C_Avg,Temp_C,PAR_Den_Avg,PAR_Tot_Tot,WS_ms_Avg,Rain_mm_Tot
"Saturday, July 24, 2021",96367,13.49,78.81,17.63,18.48,3962,3565.399,0,0
"Saturday, July 24, 2021",96368,13.48,74.54,19.4,20.56,NAN,NAN,0,0
"Saturday, July 24, 2021",96369,13.46,74.75,21.22,22.36,NAN,NAN,0,0
"Saturday, July 24, 2021",96370,13.44,69.45,22.96,24.18,917,825.5429,0,0
"Saturday, July 24, 2021",96371,13.41,68.09,24.53,25.75,958,862.44,0,0
"Saturday, July 24, 2021",96372,13.39,65.97,26.01,27.13,2751,2476.141,0,0
"Saturday, July 24, 2021",96373,13.37,64.28,27.31,28.36,2107,1896.571,0,0
"Saturday, July 24, 2021",96374,13.36,63.76,28.47,29.54,1397,1257.711,0,0
"Saturday, July 24, 2021",96375,13.34,63.67,29.47,30.47,1109,998.3085,0,0
"Saturday, July 24, 2021",96376,13.32,63.36,30.41,31.43,1085,976.6953,0,0
"Saturday, July 24, 2021",96377,13.31,61.42,31.39,32.59,1073,965.715,0,0
"Saturday, July 24, 2021",96378,13.29,57.17,32.4,33.42,1067,959.8755,0,0
"Saturday, July 24, 2021",96379,13.27,53.8,33.13,34.14,1072,964.6083,0,0
"Saturday, July 24, 2021",96380,13.26,55.49,33.78,34.64,1064,957.8982,0,0
"Saturday, July 24, 2021",96381,13.25,53.64,34.29,35.18,1050,945.4006,0,0
"Saturday, July 24, 2021",96382,13.24,49.64,34.76,35.56,1059,953.4938,0,0
"Saturday, July 24, 2021",96383,13.23,47.43,35.07,36.08,1061,955.1084,0,0
"Saturday, July 24, 2021",96384,13.22,46.69,35.48,36.22,1054,948.697,0,0
"Saturday, July 24, 2021",96385,13.21,50.04,35.49,35.82,1057,951.6649,0.035,0
"Saturday, July 24, 2021",96386,13.21,46.08,35.44,36.1,1066,959.4924,0,0
"Saturday, July 24, 2021",96387,13.2,46.54,35.51,36.14,1077,969.4204,0,0
"Saturday, July 24, 2021",96388,13.2,42.9,35.45,35.92,1162,1045.909,0,0
"Saturday, July 24, 2021",96389,13.2,44.46,35.3,35.81,2288,2059.344,0,0
"Saturday, July 24, 2021",96390,13.19,41.83,35.27,35.64,2266,2039.312,0.031,0
"Saturday, July 24, 2021",96391,13.19,41.62,35,35.32,1947,1752.584,0.065,0
"Saturday, July 24, 2021",96392,13.19,42.58,34.71,35.06,1523,1370.382,0.031,0
"Saturday, July 24, 2021",96393,13.19,40.49,34.73,35.18,1135,1021.173,0,0
"Saturday, July 24, 2021",96394,13.19,41.3,34.93,35.43,1126,1013.635,0,0
"Saturday, July 24, 2021",96395,13.19,40.06,35.16,35.63,1145,1030.708,0,0
"Saturday, July 24, 2021",96396,13.19,40.14,35.21,35.5,1157,1041.503,0,0
"Saturday, July 24, 2021",96397,13.19,42.82,34.4,34.13,1164,1048.012,0,0
"Saturday, July 24, 2021",96398,13.19,43.19,33.46,33.16,1171,1054.061,0,0
"Saturday, July 24, 2021",96399,13.2,46.54,32.53,32.47,1269,1142.458,0.031,0
"Saturday, July 24, 2021",96400,13.21,46.03,32.14,32.18,1402,1262.163,0,0
"Saturday, July 24, 2021",96401,13.21,42.09,32.2,32.95,1660,1493.74,0,0
"Saturday, July 24, 2021",96402,13.21,42.64,33.49,34.25,1679,1511.064,0,0
"Saturday, July 24, 2021",96403,13.2,41.82,34.13,34.5,1205,1084.125,0.212,0
"Saturday, July 24, 2021",96404,13.2,45.21,33.51,33.34,981,882.8743,0,0
"Saturday, July 24, 2021",96405,13.21,44.67,32.69,32.87,945,850.1912,0,0
"Saturday, July 24, 2021",96406,13.21,45.19,32.66,32.55,919,826.8792,0.132,0
"Saturday, July 24, 2021",96407,13.21,42.82,32.28,32.43,1158,1042.458,0.063,0
"Saturday, July 24, 2021",96408,13.21,44.09,32.19,32.16,1081,973.2541,0.031,0
"Saturday, July 24, 2021",96409,13.22,44.75,32.09,32.12,1107,996.3865,0.103,0
"Saturday, July 24, 2021",96410,13.22,42.63,31.38,31.05,782.3,704.0804,0,0
"Saturday, July 24, 2021",96411,13.23,46.44,30.43,30.22,673.2,605.9178,0,0
"Saturday, July 24, 2021",96412,13.24,46,29.85,29.79,628.9,565.9982,0,0
"Saturday, July 24, 2021",96413,13.24,50.16,29.67,29.6,650.9,585.8221,0.031,0
"Saturday, July 24, 2021",96414,13.24,48.05,29.54,29.47,585.2,526.7161,0,0
"Saturday, July 24, 2021",96415,13.25,50.18,29.22,28.96,455.3,409.7896,0.032,0
"Saturday, July 24, 2021",96416,13.26,52.93,28.58,28.4,365.3,328.7464,0.105,0
"Saturday, July 24, 2021",96417,13.26,55.2,28.08,27.85,293.2,263.9217,0.031,0
"Saturday, July 24, 2021",96418,13.23,55.81,27.41,27.14,194,174.5612,0.304,0
"Saturday, July 24, 2021",96419,13.07,58.16,26.67,26.36,103.5,93.18851,0,0
"Saturday, July 24, 2021",96420,13,58.91,25.88,25.71,57.85,52.06844,0,0
"Saturday, July 24, 2021",96421,12.96,58.42,25.34,25.27,38.91,35.01514,0.031,0
"Saturday, July 24, 2021",96422,12.93,59.68,25.03,25.02,36.63,32.96986,0.12,0
"Saturday, July 24, 2021",96423,12.92,60.71,24.81,24.81,36.34,32.70285,0.356,0
"Saturday, July 24, 2021",96424,12.91,62.83,24.66,24.62,36,32.40093,0,0
"Saturday, July 24, 2021",96425,12.9,65.23,24.45,24.42,35.89,32.30051,0.031,0
"Saturday, July 24, 2021",96426,12.89,66.52,24.28,24.27,35.7,32.13293,0.095,0
"Saturday, July 24, 2021",96427,12.89,68.29,24.14,24.11,35.11,31.59607,0,0
"Saturday, July 24, 2021",96428,12.88,69.8,23.98,23.94,34.7,31.22751,0.031,0
"Saturday, July 24, 2021",96429,12.87,70.6,23.8,23.77,34.73,31.26109,0,0
"Saturday, July 24, 2021",96430,12.87,71.17,23.69,23.66,34.44,30.99268,0,0
"Saturday, July 24, 2021",96431,12.86,70.19,23.62,23.57,33.88,30.48941,0.215,0
"Saturday, July 24, 2021",96432,12.86,66.57,23.62,23.59,33.73,30.35599,0.046,0
"Saturday, July 24, 2021",96433,12.86,64.16,23.63,23.61,33.99,30.59114,0,0
"Sunday, July 25, 2021",96434,12.85,64.38,23.65,23.63,33.95,30.55792,0.421,0
"Sunday, July 25, 2021",96435,12.85,66.12,23.62,23.6,33.88,30.49088,0.496,0
"Sunday, July 25, 2021",96436,12.85,65.82,23.58,23.56,33.58,30.22159,0.365,0
"Sunday, July 25, 2021",96437,12.84,66,23.51,23.46,33.54,30.1882,0.261,0
"Sunday, July 25, 2021",96438,12.84,66.49,23.39,23.39,33.13,29.81891,0.064,0
"Sunday, July 25, 2021",96439,12.84,69.42,23.35,23.26,32.91,29.6181,0,0
"Sunday, July 25, 2021",96440,12.83,69.6,22.76,22.52,33.1,29.7861,0.287,0
"Sunday, July 25, 2021",96441,12.83,83.1,21.94,21.37,31.49,28.34252,0.322,0
"Sunday, July 25, 2021",96442,12.82,89,20.85,20.78,28.13,25.32078,0.22,0
"Sunday, July 25, 2021",96443,12.82,90.7,20.35,20.33,26.01,23.40792,0.097,0
"Sunday, July 25, 2021",96444,12.81,91.6,20.06,19.99,25.86,23.27463,0.351,0
"Sunday, July 25, 2021",96445,12.81,92.1,19.84,19.78,27.35,24.61852,0.734,0
"Sunday, July 25, 2021",96446,12.8,92.3,19.74,19.7,29.07,26.16436,0.975,0
"Sunday, July 25, 2021",96447,12.79,92.6,19.73,19.75,29.15,26.23134,0.048,0
"Sunday, July 25, 2021",96448,12.79,92.1,19.78,19.71,29,26.0978,0.364,0
"Sunday, July 25, 2021",96449,12.78,92.2,19.76,19.73,28.21,25.39238,0,0
"Sunday, July 25, 2021",96450,12.78,92.1,19.8,19.76,27.73,24.95534,0,0
"Sunday, July 25, 2021",96451,12.77,91.2,19.87,19.8,26.91,24.21681,0.038,0
"Sunday, July 25, 2021",96452,12.76,91.3,19.82,19.72,26.87,24.18336,0.031,0
"Sunday, July 25, 2021",96453,12.76,91.4,19.78,19.75,26.8,24.11635,0,0
"Sunday, July 25, 2021",96454,12.76,90.7,19.83,19.77,26.68,24.01572,0,0
"Sunday, July 25, 2021",96455,12.75,90.4,19.79,19.72,26.39,23.74658,0,0
"Sunday, July 25, 2021",96456,12.75,90.3,19.8,19.76,26.35,23.71329,0,0
"Sunday, July 25, 2021",96457,12.74,90.5,19.85,19.84,26.91,24.21682,0.032,0
"Sunday, July 25, 2021",96458,12.74,90,19.96,20.02,32.62,29.35603,0.031,0
"Sunday, July 25, 2021",96459,12.74,90.1,20.09,20.14,49.52,44.57132,0,0
"Sunday, July 25, 2021",96460,12.73,90.6,20.21,20.26,60.53,54.47852,0,0
"Sunday, July 25, 2021",96461,12.74,90.6,20.38,20.48,76.84,69.15737,0,0
"Sunday, July 25, 2021",96462,12.79,90.8,20.59,20.68,106.5,95.89137,0,0
"Sunday, July 25, 2021",96463,12.96,90.3,20.87,21.08,198.5,178.6488,0,0
"Sunday, July 25, 2021",96464,13.21,89.5,21.31,21.58,270.9,243.832,0,0
"Sunday, July 25, 2021",96465,13.37,88.9,21.78,21.98,325.7,293.1739,0,0
"Sunday, July 25, 2021",96466,13.4,88.8,22.11,22.29,316.9,285.238,0,0
"Sunday, July 25, 2021",96467,13.39,87.2,22.46,22.7,413.9,372.5275,0,0
"Sunday, July 25, 2021",96468,13.39,86.1,22.83,23.04,417.8,376.0207,0,0
"Sunday, July 25, 2021",96469,13.38,84.6,23.29,23.58,492.3,443.0489,0,0
"Sunday, July 25, 2021",96470,13.37,84.6,23.73,24.06,556.4,500.7311,0,0
"Sunday, July 25, 2021",96471,13.37,84.1,24.19,24.44,616,554.4351,0.031,0
"Sunday, July 25, 2021",96472,13.36,82.3,24.64,25.28,1287,1157.916,0,0
"Sunday, July 25, 2021",96473,13.36,80.3,25.68,26.09,1322,1189.595,0,0
"Sunday, July 25, 2021",96474,13.35,77.86,26.2,26.9,1467,1319.967,0,0
"Sunday, July 25, 2021",96475,13.33,77.45,27.04,27.59,1292,1162.413,0.392,0
"Sunday, July 25, 2021",96476,13.32,73.28,28.44,29.59,1779,1600.946,0.405,0
"Sunday, July 25, 2021",96477,13.31,71.41,29.85,31.05,1796,1616.754,0,0
"Sunday, July 25, 2021",96478,13.29,71.34,31.01,31.62,1612,1451.214,0.409,0
"Sunday, July 25, 2021",96479,13.28,69.63,31.58,32.27,1529,1376.083,0.061,0
"Sunday, July 25, 2021",96480,13.26,72.18,32.34,32.85,1486,1337.538,0.031,0
"Sunday, July 25, 2021",96481,13.25,66.9,32.63,33.61,1621,1458.541,0.031,0
"Sunday, July 25, 2021",96482,13.24,69.61,32.99,33.11,1531,1377.647,0,0
"Sunday, July 25, 2021",96483,13.24,68.09,32.5,33.13,1443,1298.528,0,0
"Sunday, July 25, 2021",96484,13.23,65.03,33.67,34.84,1874,1686.757,0,0
"Sunday, July 25, 2021",96485,13.22,66.73,34.73,35.26,2585,2326.112,0.064,0
"Sunday, July 25, 2021",96486,13.21,62.85,34.92,35.66,2527,2274.512,0.031,0
"Sunday, July 25, 2021",96487,13.2,62.88,35.31,35.9,2084,1875.849,0,0
"Sunday, July 25, 2021",96488,13.2,63.48,35.15,35.44,1622,1459.865,0,0
"Sunday, July 25, 2021",96489,13.2,63.06,35.1,35.85,1666,1499.168,0,0
"Sunday, July 25, 2021",96490,13.2,61.74,35.66,36.46,1617,1455.378,0,0
"Sunday, July 25, 2021",96491,13.19,65.8,35.49,35.31,1552,1396.481,0.031,0
"Sunday, July 25, 2021",96492,13.19,65.31,34.7,34.89,1462,1315.635,0,0
"Sunday, July 25, 2021",96493,13.19,65.93,34.57,34.92,1583,1424.271,0,0
"Sunday, July 25, 2021",96494,13.19,63.52,34.34,34.61,1505,1354.156,0,0
"Sunday, July 25, 2021",96495,13.19,62.15,34.58,35.36,1668,1501.324,0,0
"Sunday, July 25, 2021",96496,13.19,66.89,34.65,34.53,1309,1178.397,0,0
"Sunday, July 25, 2021",96497,13.19,66.64,33.88,33.96,1161,1045.005,0,0
"Sunday, July 25, 2021",96498,13.19,66.96,33.43,33.25,773.5,696.1929,0,0
"Sunday, July 25, 2021",96499,13.2,70.62,32.36,32.08,402.3,362.1113,0,0
"Sunday, July 25, 2021",96500,13.21,70.22,31.54,31.4,477.4,429.6489,0,0
"Sunday, July 25, 2021",96501,13.21,68.33,31.21,31.27,638.9,575.0093,0.032,0
"Sunday, July 25, 2021",96502,13.22,65.66,31.62,32.09,1042,937.5318,0.037,0
"Sunday, July 25, 2021",96503,13.21,65.09,32.02,32.47,1065,958.3218,0,0
"Sunday, July 25, 2021",96504,13.21,61.71,33.05,33.54,1091,982.2851,0.065,0
"Sunday, July 25, 2021",96505,13.21,65.48,33.07,32.9,716.8,645.1285,0,0
"Sunday, July 25, 2021",96506,13.21,66.98,32.36,32.18,619.9,557.8732,0,0
"Sunday, July 25, 2021",96507,13.21,68.64,31.73,31.63,619,557.1392,0.031,0
"Sunday, July 25, 2021",96508,13.22,68.12,31.35,31.2,540.3,486.2404,0.031,0
"Sunday, July 25, 2021",96509,13.22,68.8,30.92,30.79,482.3,434.104,0,0
"Sunday, July 25, 2021",96510,13.23,70.88,30.54,30.39,416.2,374.59,0,0
"Sunday, July 25, 2021",96511,13.23,71.03,30.13,29.96,359.1,323.2079,0.038,0
"Sunday, July 25, 2021",96512,13.24,72.73,29.66,29.5,303.8,273.3766,0,0
"Sunday, July 25, 2021",96513,13.24,73.64,29.29,29.17,246.2,221.5974,0,0
"Sunday, July 25, 2021",96514,13.11,76.73,28.81,28.61,164.3,147.8286,0,0
"Sunday, July 25, 2021",96515,13,79.66,28.23,28.02,104.5,94.06074,0.096,0
"Sunday, July 25, 2021",96516,12.95,81.6,27.66,27.49,61.95,55.75946,0,0
"Sunday, July 25, 2021",96517,12.92,82.3,27.16,27,44.27,39.84719,0.061,0
"Sunday, July 25, 2021",96518,12.91,83.4,26.69,26.59,41.48,37.32949,0,0
"Sunday, July 25, 2021",96519,12.9,84.1,26.32,26.24,40.99,36.89346,0.084,0
"Sunday, July 25, 2021",96520,12.89,83.2,25.96,25.9,40.21,36.19088,0,0
"Sunday, July 25, 2021",96521,12.89,83.1,25.65,25.54,39.77,35.78924,0.031,0
"Sunday, July 25, 2021",96522,12.88,83.4,25.39,25.35,39.21,35.28778,0,0
"Sunday, July 25, 2021",96523,12.88,85.1,25.17,25.14,39.13,35.2207,0,0
"Sunday, July 25, 2021",96524,12.87,86.9,25.04,24.98,38.65,34.78522,0,0
"Sunday, July 25, 2021",96525,12.87,87.8,24.9,24.85,38.39,34.54968,0,0
"Sunday, July 25, 2021",96526,12.86,88.3,24.86,24.87,38.28,34.45009,0,0
"Sunday, July 25, 2021",96527,12.86,89.1,24.82,24.77,38.2,34.38321,0,0
"Sunday, July 25, 2021",96528,12.85,89.8,24.77,24.72,38.05,34.24884,0,0
"Sunday, July 25, 2021",96529,12.85,90.4,24.71,24.67,38.05,34.24942,0,0
"Monday, July 26, 2021",96530,12.85,89.8,24.67,24.71,37.94,34.14796,0,0
"Monday, July 26, 2021",96531,12.85,89.7,24.79,24.8,38.02,34.21544,0,0
"Monday, July 26, 2021",96532,12.84,89.2,24.92,24.95,38.09,34.28284,0,0
"Monday, July 26, 2021",96533,12.84,89.7,24.99,24.99,38.2,34.38388,0,0
"Monday, July 26, 2021",96534,12.83,90.2,24.95,24.91,38.05,34.24902,0,0
"Monday, July 26, 2021",96535,12.83,91.2,24.77,24.69,37.76,33.9804,0,0
"Monday, July 26, 2021",96536,12.83,92.2,24.53,24.44,35.52,31.96631,0,0
"Monday, July 26, 2021",96537,12.82,93.7,24.21,24.11,34.66,31.19417,0,0
"Monday, July 26, 2021",96538,12.82,94.8,23.96,23.9,34.66,31.19295,0,0
"Monday, July 26, 2021",96539,12.81,95.2,23.77,23.73,34.85,31.3616,0,0
"Monday, July 26, 2021",96540,12.81,94.7,23.66,23.58,35,31.49691,0,0
"Monday, July 26, 2021",96541,12.81,94.8,23.39,23.27,34.81,31.33028,0,0
"Monday, July 26, 2021",96542,12.8,94.4,23.06,22.99,34.74,31.26225,0,0
"Monday, July 26, 2021",96543,12.8,94.1,22.75,22.62,34.74,31.26313,0,0
"Monday, July 26, 2021",96544,12.79,91.9,22.46,22.4,34.36,30.92745,0,0
"Monday, July 26, 2021",96545,12.79,92.3,22.23,22.16,34.25,30.82828,0,0
"Monday, July 26, 2021",96546,12.78,93,22.04,21.94,34.14,30.72841,0,0
"Monday, July 26, 2021",96547,12.78,93.7,21.8,21.75,33.84,30.46037,0,0
"Monday, July 26, 2021",96548,12.77,92.4,21.7,21.73,33.62,30.26001,0,0
"Monday, July 26, 2021",96549,12.77,92.2,21.66,21.63,33.62,30.25926,0,0
"Monday, July 26, 2021",96550,12.76,92.5,21.6,21.53,33.51,30.15816,0,0
"Monday, July 26, 2021",96551,12.76,92.9,21.51,21.45,33.36,30.02416,0,0
"Monday, July 26, 2021",96552,12.76,94,21.34,21.25,33.06,29.75622,0,0
"Monday, July 26, 2021",96553,12.75,94.4,21.14,21.09,34.85,31.36861,0,0
"Monday, July 26, 2021",96554,12.75,95.3,20.97,20.93,53.33,47.99321,0,0
"Monday, July 26, 2021",96555,12.74,95.9,20.88,20.89,114.4,102.9732,0,0
"Monday, July 26, 2021",96556,12.76,95.8,20.91,20.92,205.5,184.9485,0,0
"Monday, July 26, 2021",96557,12.93,95.3,21.01,21.07,382.1,343.8797,0,0
"Monday, July 26, 2021",96558,13.3,94.3,21.3,21.57,983,884.4625,0,0
"Monday, July 26, 2021",96559,13.38,86.3,22.24,23.13,3167,2849.998,0,0
"Monday, July 26, 2021",96560,13.37,83.2,23.71,24.38,2092,1882.715,0,0
"Monday, July 26, 2021",96561,13.36,82.8,24.58,25.04,1121,1008.759,0,0
"Monday, July 26, 2021",96562,13.35,82.7,25.29,25.79,1127,1014.546,0,0
"Monday, July 26, 2021",96563,13.34,80.6,26.2,26.99,1387,1248.264,0,0
"Monday, July 26, 2021",96564,13.33,78.3,27.35,28.25,2053,1847.708,0,0
"Monday, July 26, 2021",96565,13.31,76.64,28.64,29.52,1857,1671.148,0,0
"Monday, July 26, 2021",96566,13.3,78.36,29.63,30.36,1507,1356.639,0,0
"Monday, July 26, 2021",96567,13.29,73.63,30.85,32.08,1610,1449.058,0,0
"Monday, July 26, 2021",96568,13.27,69.83,32.68,34,1767,1590.265,0,0
"Monday, July 26, 2021",96569,13.25,74.49,33.42,33.56,1527,1374.277,0,0
"Monday, July 26, 2021",96570,13.24,74.46,32.87,33.36,1587,1428.536,0,0
"Monday, July 26, 2021",96571,13.24,69.5,33.48,34.35,1836,1651.972,0,0
"Monday, July 26, 2021",96572,13.23,69.45,34.21,35.14,1883,1694.727,0,0
"Monday, July 26, 2021",96573,13.22,68.28,35.15,35.9,1831,1648.295,0,0
"Monday, July 26, 2021",96574,13.21,69.99,34.91,34.91,1488,1338.936,0,0
"Monday, July 26, 2021",96575,13.21,70.55,34.09,34.48,1516,1364.365,0,0
"Monday, July 26, 2021",96576,13.21,66.82,34.41,34.81,1496,1346.759,0,0
"Monday, July 26, 2021",96577,13.2,67.3,34.32,34.78,1546,1391.75,0,0
"Monday, July 26, 2021",96578,13.2,67.1,34.45,34.84,1464,1317.532,0,0
"Monday, July 26, 2021",96579,13.2,66.2,34.53,35.23,1540,1385.943,0,0
"Monday, July 26, 2021",96580,13.19,62.31,35.39,36.12,1618,1455.817,0,0
"Monday, July 26, 2021",96581,13.19,58,35.93,36.52,2202,1982.203,0,0
"Monday, July 26, 2021",96582,13.18,57.45,36.36,37.14,2377,2139.545,0,0
"Monday, July 26, 2021",96583,13.18,57.32,36.7,37.15,1883,1694.866,0,0
"Monday, July 26, 2021",96584,13.18,52.14,36.64,36.97,1662,1496.115,0,0
"Monday, July 26, 2021",96585,13.17,52.9,36.98,37.7,1720,1547.704,0,0
"Monday, July 26, 2021",96586,13.17,51.41,36.79,36.5,1343,1208.339,0.252,0
"Monday, July 26, 2021",96587,13.17,53.03,36.07,36.66,1506,1355.711,0,0
"Monday, July 26, 2021",96588,13.17,47.26,36.96,37.78,1501,1350.984,0.062,0
"Monday, July 26, 2021",96589,13.16,45.93,37.31,37.7,1367,1230.254,0.177,0
"Monday, July 26, 2021",96590,13.16,40.11,37.75,38.54,1469,1321.908,0.064,0
"Monday, July 26, 2021",96591,13.16,48.71,37.64,37.23,981,883.2813,0,0
"Monday, July 26, 2021",96592,13.16,52.15,36.11,35.81,790.3,711.2881,0,0
"Monday, July 26, 2021",96593,13.17,51.49,35.08,34.88,808,727.6437,0.031,0
"Monday, July 26, 2021",96594,13.18,52.2,34.21,34.13,857,770.8616,0,0
"Monday, July 26, 2021",96595,13.18,50.91,33.56,33.4,730.2,657.179,0,0
"Monday, July 26, 2021",96596,13.19,45.93,33.1,33.8,847,761.8865,0,0
"Monday, July 26, 2021",96597,13.19,39.69,34.51,35.42,1018,916.1671,0,0
"Monday, July 26, 2021",96598,13.18,41.71,35.09,34.9,714,642.5583,0,0
"Monday, July 26, 2021",96599,13.18,40.24,34.9,35.36,758.9,683.0162,0,0
"Monday, July 26, 2021",96600,13.18,38.41,34.83,34.84,640,575.9748,0,0
"Monday, July 26, 2021",96601,13.18,41.78,33.94,33.64,579,521.0726,0,0
"Monday, July 26, 2021",96602,13.19,39.21,32.89,32.65,507.1,456.4283,0,0
"Monday, July 26, 2021",96603,13.2,42.12,32.09,31.9,486,437.4348,0.033,0
"Monday, July 26, 2021",96604,13.21,42.75,31.46,31.29,459.1,413.1901,0.061,0
"Monday, July 26, 2021",96605,13.21,42.61,30.91,30.75,426.6,383.9002,0,0
"Monday, July 26, 2021",96606,13.22,40.39,30.37,30.32,386.8,348.1109,0.031,0
"Monday, July 26, 2021",96607,13.22,41.19,29.97,29.8,343.1,308.8275,0,0
"Monday, July 26, 2021",96608,13.23,45.38,29.33,29.11,283.2,254.8921,0,0
"Monday, July 26, 2021",96609,13.21,47.2,28.66,28.52,220.1,198.1116,0,0
"Monday, July 26, 2021",96610,13.09,55.53,27.96,27.62,160,143.9745,0,0
"Monday, July 26, 2021",96611,13.01,58.16,27.08,26.73,102.5,92.28219,0,0
"Monday, July 26, 2021",96612,12.96,54.15,26.3,26.23,60.13,54.11424,0,0
"Monday, July 26, 2021",96613,12.93,59.72,25.8,25.53,43.12,38.80748,0,0
"Monday, July 26, 2021",96614,12.91,63.17,25.02,24.8,39.88,35.88942,0,0
"Monday, July 26, 2021",96615,12.9,65.71,24.34,24.19,38.95,35.0519,0,0
"Monday, July 26, 2021",96616,12.89,65.84,23.86,23.78,38.43,34.58326,0,0
"Monday, July 26, 2021",96617,12.88,63.92,23.48,23.34,38.05,34.2487,0,0
"Monday, July 26, 2021",96618,12.87,70.58,23.11,22.95,37.27,33.54513,0,0
"Monday, July 26, 2021",96619,12.87,72.83,22.68,22.52,36.94,33.24325,0,0
"Monday, July 26, 2021",96620,12.86,70.04,22.31,22.18,36.16,32.53969,0,0
"Monday, July 26, 2021",96621,12.86,72.86,22.04,21.96,35.45,31.9029,0,0
"Monday, July 26, 2021",96622,12.85,76.47,21.83,21.74,35.07,31.56745,0,0
"Monday, July 26, 2021",96623,12.85,77.58,21.61,21.45,34.7,31.23349,0,0
"Monday, July 26, 2021",96624,12.84,78.42,21.33,21.24,34.67,31.19995,0,0
"Monday, July 26, 2021",96625,12.84,77.32,21.14,21.09,34.67,31.19989,0,0
"Tuesday, July 27, 2021",96626,12.83,77.8,20.94,20.89,33.21,29.89074,0,0
"Tuesday, July 27, 2021",96627,12.83,79.12,20.74,20.65,32.54,29.28569,0,0
"Tuesday, July 27, 2021",96628,12.82,80.1,20.58,20.52,32.5,29.25254,0,0
"Tuesday, July 27, 2021",96629,12.82,83.2,20.48,20.38,32.13,28.91661,0,0
"Tuesday, July 27, 2021",96630,12.81,84.7,20.3,20.26,31.57,28.41297,0,0
"Tuesday, July 27, 2021",96631,12.81,82.1,20.23,20.2,31.38,28.24581,0,0
"Tuesday, July 27, 2021",96632,12.81,80.4,20.24,20.18,31.46,28.31342,0,0
"Tuesday, July 27, 2021",96633,12.8,83,20.17,20.07,31.5,28.34672,0,0
"Tuesday, July 27, 2021",96634,12.8,86.2,20.03,19.94,31.35,28.21269,0,0
"Tuesday, July 27, 2021",96635,12.8,83.9,19.93,19.84,31.31,28.17941,0,0
"Tuesday, July 27, 2021",96636,12.79,83.5,19.81,19.73,30.83,27.74308,0,0
"Tuesday, July 27, 2021",96637,12.79,86,19.72,19.67,30.71,27.64182,0,0
"Tuesday, July 27, 2021",96638,12.79,84.7,19.64,19.56,30.79,27.71007,0,0
"Tuesday, July 27, 2021",96639,12.78,85,19.5,19.43,31.09,27.97812,0,0
"Tuesday, July 27, 2021",96640,12.78,82,19.38,19.35,30.83,27.74355,0,0
"Tuesday, July 27, 2021",96641,12.77,85.4,19.33,19.28,30.83,27.74425,0,0
"Tuesday, July 27, 2021",96642,12.77,85,19.24,19.17,30.49,27.44136,0,0
"Tuesday, July 27, 2021",96643,12.76,84.8,19.15,19.08,30.34,27.3073,0,0
"Tuesday, July 27, 2021",96644,12.76,86.2,19.07,19.01,29.93,26.93779,0,0
"Tuesday, July 27, 2021",96645,12.76,87.3,19,18.95,29.74,26.76987,0,0
"Tuesday, July 27, 2021",96646,12.75,88,18.95,18.91,29.67,26.70247,0,0
"Tuesday, July 27, 2021",96647,12.75,87.6,18.89,18.82,29.37,26.43481,0,0
"Tuesday, July 27, 2021",96648,12.74,88.7,18.82,18.77,29.26,26.33341,0,0
"Tuesday, July 27, 2021",96649,12.74,89.5,18.75,18.71,30.98,27.87858,0,0
"Tuesday, July 27, 2021",96650,12.74,89.7,18.69,18.64,46.76,42.08746,0,0
"Tuesday, July 27, 2021",96651,12.73,90.2,18.67,18.67,97.9,88.06866,0,0
"Tuesday, July 27, 2021",96652,12.76,89.9,18.74,18.83,208.4,187.5257,0,0
"Tuesday, July 27, 2021",96653,12.96,89.3,19.06,19.28,367.5,330.7816,0,0
"Tuesday, July 27, 2021",96654,13.29,88.2,19.6,19.91,661.2,595.1221,0,0
"Tuesday, July 27, 2021",96655,13.42,83.7,20.5,21.25,1772,1594.97,0,0
"Tuesday, July 27, 2021",96656,13.42,77.39,22.11,23.14,2467,2220.069,0,0
"Tuesday, July 27, 2021",96657,13.4,73.84,23.83,24.88,1301,1171.084,0,0
"Tuesday, July 27, 2021",96658,13.38,66.9,25.48,26.52,1153,1038.077,0,0
"Tuesday, July 27, 2021",96659,13.36,65.54,27,28.06,1404,1263.151,0,0
"Tuesday, July 27, 2021",96660,13.34,66.8,28.44,29.55,2329,2096.256,0,0
"Tuesday, July 27, 2021",96661,13.32,66.35,29.74,30.72,1858,1672.464,0,0
"Tuesday, July 27, 2021",96662,13.3,66.91,30.91,31.99,1490,1340.635,0,0
"Tuesday, July 27, 2021",96663,13.28,63.36,32.13,33.24,1360,1223.988,0,0
"Tuesday, July 27, 2021",96664,13.27,62.86,33.19,34.14,1361,1224.852,0,0
"Tuesday, July 27, 2021",96665,13.25,61.05,34.08,34.93,1346,1211.537,0,0
"Tuesday, July 27, 2021",96666,13.23,59.01,34.81,35.87,1315,1183.417,0,0
"Tuesday, July 27, 2021",96667,13.22,56.57,35.8,36.78,1308,1177.427,0,0
"Tuesday, July 27, 2021",96668,13.21,56.73,36.53,37.38,1292,1162.66,0,0
"Tuesday, July 27, 2021",96669,13.2,56.21,37.02,37.66,1271,1143.694,0,0
"Tuesday, July 27, 2021",96670,13.19,56.95,36.93,37.5,1251,1125.484,0.351,0
"Tuesday, July 27, 2021",96671,13.19,56.33,37.34,38.22,1238,1114.349,0,0
